Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000068006	0.5813302528292212	0.9829775800976777	-0.5766892162410285	8	40476811	40490593	1	protein_coding	gck	glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]	779	13	74	13	32	65	24	55	23	342	19	298	30	75	14	44	789	13	24	55	210	293	302	835.8681483604213	10.071897253863845	67.49454561136606	19.27753619843257	34.82972357335699	78.32964142108396	30.4835180596803	39.679836813672	17.05292393644453	274.4059628109963	13.379385487060153	285.8948156656878	28.661994294543977	51.25347363390609	19.06844568273501	43.37030008276715	943.2424627534074	12.556628658021411	25.806300165027142	72.06597455317919	210.68897880172622	289.8959313861695	341.0975133882338	1.9179129085771365
ENSDARG00000105265	0.925394432201311	0.9974594794917426	-0.15808701712599332	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	0	342	336	0	279	222	282	0	825	279	899	373	323	328	0	0	234	0	246	248	311	0	175	0	264.9683739093412	306.46172061377024	0	303.67165240520626	267.5258522381637	358.18133720124354	0	611.6809672855103	223.8574959773917	633.0561869930041	357.84820887013944	308.5941385712568	224.14852469228265	0	0	279.74491290785465	0	264.5145766915282	324.95203071251706	312.02034479684215	0	197.6558438507977	1.0177362226092168
ENSDARG00000075016	0.6616799450689661	0.9894778713865061	0.21246593206741993	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	205	66	92	38	75	147	102	120	87	266	144	197	127	121	157	408	534	171	101	163	217	744	456	219.96530220011087	51.134247596539524	83.91213778710376	56.34972119541829	81.63216462505545	177.14549675229756	129.5549517536413	86.57418941164799	64.50453836829018	213.42685996410822	101.40165842824537	188.99757948369296	121.33577584690283	82.68893746270183	213.83899801352834	402.16096440384086	638.392237148694	165.1679615785893	108.60151319448923	213.57734276669467	217.71194476178374	736.1179964208535	515.0346559769357	0.9146551576970005
ENSDARG00000056498	0.35335039523317385	0.9411931313654154	0.5150664271647323	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	160	1030	131	82	186	590	881	590	139	1351	408	499	238	211	365	235	226	287	73	244	193	626	192	171.68023586350117	798.0041670369047	119.48358750120208	121.59676679011315	202.44776827013752	710.9921298221467	1118.999142107431	425.656431273936	103.05897509416477	1083.983788765076	287.3046988800285	478.72990945361823	227.38515473671555	144.19310582338915	497.14161958559134	231.63682998750636	270.1809842614323	277.21172498862654	78.49416300195756	319.71086892683127	193.63320432730075	619.3680991390515	216.85669725344664	0.8273998602234075
ENSDARG00000020711	0.31424344199346754	0.9294454532112735	-1.230075254411637	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	11	4	5	2	351	361	9	7	540	14	14	11	5	491	7	395	584	15	681	480	303	10	255	11.803016215615704	3.0990453088811836	4.560442271038248	2.9657747997588575	382.03853044525954	435.03077773863555	11.431319272380113	5.0501610490128	400.37299676869765	11.232992629689907	9.858494569412743	10.553164336652907	4.776999049090663	335.53940738997187	9.534222841367505	389.34701210665963	698.1667911888338	14.488417682332397	732.2537671826452	628.9394142822911	303.9940979853478	9.89405909167814	288.0128010397338	0.8225094754384238
ENSDARG00000103025	0.90312990370435	0.9970051087054285	0.043122371995372354	10	6010570	6034397	1	protein_coding	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]	4234	3423	4177	685	2558	3133	1367	4326	2256	3235	958	2311	1009	1697	440	900	580	1005	765	634	727	721	536	4543.088241537899	2652.0080230750727	3809.793473225352	1015.7778689174087	2784.2010281452244	3775.488716496247	1736.2903828159572	3120.9995282899104	1672.6694087225592	2595.623654074775	674.6026998212435	2217.12388927317	963.9984081064957	1159.6952634231818	599.2940071716718	887.1197744202371	693.3848268656227	970.7239847162706	822.5758177602402	830.7241430311927	729.3851789945475	713.3616605099938	605.3916131658718	0.7369816190067376
ENSDARG00000079946	0.8784265821603062	0.9963230303230163	-0.07071219149697472	16	43401005	43413293	1	protein_coding	sqlea	squalene epoxidase a [Source:ZFIN;Acc:ZDB-GENE-071004-98]	1005	809	933	143	612	609	244	821	527	675	94	374	138	272	46	142	59	137	91	69	69	68	37	1078.3664815176166	626.7819137212193	850.978527775737	212.0528981827583	666.1184633404525	733.8884865452328	309.9157669400831	592.3117458913584	390.73438758722904	541.5907160743348	66.192749251771275	358.80758744619885	131.8451737549023	185.8792643789661	62.65346438612932	139.96778663074852	70.53397376736507	132.32754816530255	97.84888812572791	90.41004080307934	69.22637874913862	67.27960182341134	41.79009269988294	0.7261768514360234
ENSDARG00000105422	0.7510249640161514	0.9929141661946842	0.20084741449822058	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	64	67	69	212	179	43	14	241	264	50	95	148	389	225	214	246	24	299	157	112	387	90	57	68.67209434540047	51.90900892375982	62.934103340327816	314.37212877443886	194.82876623846568	51.818070478563236	17.782052201480177	173.8698304017264	195.7379095313633	40.117830820321096	66.89692743530077	141.98802925678456	371.65052601925356	153.76042090171828	291.47481257894947	242.47940500819817	28.691785939267145	288.80245913449244	168.81621357955257	146.75252999920124	388.26968950603833	89.04653182510326	64.37933199711696	0.7252111177777316
ENSDARG00000092788	0.6477762232549809	0.9894778713865061	-0.3489821288495291	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	216	371	38	98	35	248	43	196	1	502	327	133	308	16	228	73	272	365	290	275	356	170	361	231.76831841572658	287.4364523987298	34.65936125989068	145.322965188184	38.09501015835921	298.85770880659726	54.61630319026054	141.4045093723584	0.7414314754975883	402.7830214360238	230.2662660141405	127.59735061589423	294.26314142398485	10.9340743752333	310.54325826168446	71.95527059186368	325.173573978361	352.551496936755	311.826126994078	360.3298727658959	357.1679831114978	168.19900455852837	407.73576931507415	0.6808323129727457
ENSDARG00000042641	0.9459865317419758	0.9982151410537229	0.026807462668789424	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	2513	2089	2334	463	2200	1748	811	2153	1470	1773	427	1183	456	985	176	538	322	476	429	374	303	309	257	2696.452704531115	1618.476412563198	2128.814452120654	686.5768661441755	2394.5434956682934	2106.4648185239193	1030.0888811000302	1553.2852483606512	1089.9042689814548	1422.578280888586	300.6840843670887	1134.944855478217	435.66231327706845	673.1289537253	239.7176028686687	530.3004873756529	384.9481280185008	459.76578778601476	461.2876154498602	490.0486269616185	303.9940979853478	305.7264259328545	290.2717249694572	0.6329045844965813
