Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000055120	0.8114468394205876	0.994275945356732	0.11359831449259829	17	32622931	32631514	1	protein_coding	ctsba	cathepsin Ba [Source:ZFIN;Acc:ZDB-GENE-040426-2650]	1300	490	1381	366	461	471	1424	1198	306	578	407	962	1342	307	247	435	1544	236	1282	1651	336	481	1477	1468.3005543202116	393.1547420391467	1366.369560560751	498.5036514200724	420.47277738972645	451.86730932395625	1428.6719324459912	1303.9377762775525	400.94887660496056	416.9990123327712	388.84772259598	1221.8810155588521	1443.0022842277676	367.0157618064589	366.2731877702189	420.1641127876395	1144.7701981682762	284.39685192885867	1263.6528342297156	1128.259799594386	360.52849531335244	338.7097062776807	1144.322480304377	1.2018904809130095
ENSDARG00000041433	0.27719841072708673	0.9091822873482438	0.6530634850531625	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	397	1738	678	1409	1202	522	1144	399	170	783	199	743	830	437	291	657	1108	171	276	44	584	164	764	448.3964000500954	1394.4957993143612	670.8172064157778	1919.1028547838307	1096.3303219575946	500.7956167029834	1147.7532940436895	434.283115805295	222.74937589164475	564.8965859110032	190.12456215380837	943.7189132642693	892.4678807071887	522.4296023108226	431.52023336491374	634.592694486159	821.5060748513278	206.06721050777472	272.0500641555394	30.068704531891573	626.6328609017793	115.485222098835	591.9176539963061	1.1843584120682231
ENSDARG00000099099	0.34073797398528133	0.9369945980691431	0.5089111501988206	4	76838989	76891899	1	lincRNA	CABZ01015815.1	NA	230	325	211	26	286	263	46	208	153	224	178	29	177	114	121	273	28	131	31	178	153	212	199	259.7762519181913	260.7659003320871	208.76464683440872	35.412827696507875	260.85729790338775	252.3165655036104	46.15091916609241	226.39320322682045	200.47443830248028	161.6051535684096	170.0611661476276	36.83425098878036	190.32146371707518	136.28598321151892	179.42937538541088	263.68920181844965	20.76008131393247	157.86435424864612	30.556347785585945	121.64157742447046	164.169225544473	149.28577490825012	154.1775041168389	1.024759918959518
ENSDARG00000094990	0.26049484557708635	0.9038766120737344	0.4397100411456165	6	21053548	21066911	1	protein_coding	si:dkey-91f15.1	si:dkey-91f15.1 [Source:ZFIN;Acc:ZDB-GENE-060601-4]	258	159	170	190	147	124	400	120	130	598	197	169	361	98	161	279	119	78	148	100	151	142	219	291.4011869343189	127.57470200862107	168.19900455852837	258.7860485514037	134.07700276852447	118.96294343136005	401.3123405747166	130.61146340008872	170.33775803478716	431.42804390137917	188.2137625341721	214.6547730035821	388.16976498228325	117.15812591867417	238.74487138058802	269.4845688913826	88.230345584213	93.99556970530075	145.88191846021678	68.33796484520812	162.02322259617924	99.9933020611864	169.6727306612448	0.9954373587415936
ENSDARG00000052917	0.2791097950844877	0.9110102176445619	-0.3781415071035351	17	45577326	45599190	1	protein_coding	si:ch211-202f3.3	si:ch211-202f3.3 [Source:ZFIN;Acc:ZDB-GENE-080917-19]	274	279	307	190	321	273	589	228	146	1325	226	219	455	350	473	414	510	289	502	504	667	450	392	309.4725783721061	223.8574959773917	303.74761411451885	258.7860485514037	292.7803938006555	261.91035126420394	590.9324214962702	248.1617804601686	191.3024051775302	955.9233414202799	215.92035701889796	278.1621022945827	489.2444406286396	418.4218782809792	701.4057401429698	399.88032803237417	378.13005250377	348.26563647220405	494.8156963988434	344.4233428198489	715.6919832559705	316.8801825882668	303.706440270356	0.9842283484478653
ENSDARG00000094854	0.6675760831269901	0.9894859083235118	0.15043127536984768	4	76608282	76633286	1	protein_coding	ms4a17a.9	membrane-spanning 4-domains, subfamily A, member 17A.9 [Source:ZFIN;Acc:ZDB-GENE-050320-79]	302	439	336	102	354	381	124	315	242	545	329	80	314	295	225	626	149	279	130	513	296	443	369	341.0975133882338	352.2345546024192	332.4403854803855	138.92724711706936	322.87931278950794	365.5232374786143	124.40682557816214	342.8550914252329	317.09028803398843	393.191110244568	314.3265374301656	101.611726865601	337.63242715910513	352.6698688368253	333.64966497287145	604.6499646093387	110.47328984914066	336.2149224074219	128.13952297181203	350.5737596559177	317.60843634747715	311.9509353035604	285.88692974428915	0.8969487314556321
ENSDARG00000007769	0.009054069087406826	0.2591593896918435	1.7923325293327497	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	328	360	137	111	326	105	364	246	82	611	154	304	244	50	190	99	107	40	12	13	13	41	35	370.463524474638	288.8483819063119	135.5486095559905	151.18553362739902	297.34083607169373	100.73475048623229	365.1942299229921	267.7534999701819	107.44381660655806	440.8069144209744	147.13157071199242	386.1245620892838	262.36405167777593	59.77455404013988	281.7486059770915	95.62355670339382	79.33316787824194	48.20285625912859	11.828263658936496	8.883935429877056	13.949019163909469	28.87130552470875	27.116646452710356	0.8880678606159993
ENSDARG00000089382	0.33181377108210713	0.933657721868681	0.59382016766588	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	93	145	1126	209	90	401	142	190	58	558	299	105	90	165	196	274	143	68	133	1340	102	326	127	105.0399627321382	116.34170937893117	1114.0710537229584	284.66465340654406	82.08796087868845	384.71080899980143	142.4658809040244	206.80148371680716	75.9968458924435	402.5699807641632	285.6645431356216	133.3653915111013	96.77362561885178	197.25602833246163	290.645930376368	264.6550963306051	106.02470099615512	81.94485564051861	131.09658888654616	915.7287289257888	109.446150362982	229.56208783061103	98.39468855697757	0.8821377898392707
ENSDARG00000091801	0.44994567807713626	0.9641977165441195	0.4833683933538885	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	182	246	110	243	31	269	152	185	20	172	217	121	359	634	15	30	469	403.21792145562733	189.35616147191556	315.6204850245326	561.1571158062018	35.57144971409833	165.01311508220908	182.59711496149606	267.7534999701819	144.13194910635838	175.31273355858718	29.61739410436211	341.66943158558337	163.4399010451719	221.16584994851758	29.657747997588572	166.1338560907448	160.89063018297665	145.81364018386398	353.8622211298502	433.2626971186195	16.095022112203235	21.12534550588445	363.36306246631875	0.8759814443320622
ENSDARG00000115978	0.2925423332183924	0.9185807100062965	0.7616130748330918	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	41	88	553	71	28	228	43	71	25	345	223	70	29	78	107	142	82	35	45	927	48	176	52	46.30794055932975	70.60738224376513	547.1414677698011	96.70426024815613	25.538476717814188	218.73831534153297	43.14107661178203	77.27844917838583	32.75726116053599	248.900794558488	213.05415758944355	88.91026100740088	31.182612699407798	93.24830430261822	158.66895178709888	137.15702072608002	60.79738099080224	42.17749922673752	44.35598872101186	633.4929341150793	51.50407075905035	123.93536030118878	40.28758901545538	0.8634381649544112
