Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000052779	3.8166833306679354e-13	1.0300896423965742e-10	3.65207891402197	12	46120836	46145909	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	1624	1845	966	979	1741	1852	98	152	39	214	35	213	1926.3840919989073	1557.8689167522598	1004.9464175680686	1401.2786978770323	1669.5011024503724	1866.8160697011972	124.13123773110665	157.74348401325372	28.038856951921495	241.6518366965418	25.92500053291661	173.67893737414	1.2319269278818996
ENSDARG00000078674	8.001330600814996e-98	4.966825970455908e-94	4.296217993869674	3	33300522	33301321	1	protein_coding	hspb9	heat shock protein, alpha-crystallin-related, 9 [Source:ZFIN;Acc:ZDB-GENE-080214-6]	581	1524	825	684	1410	1211	35	37	104	39	57	96	689.1805156720228	1286.825056439265	858.2616920224189	979.0343507128601	1352.0945172056433	1220.6880455767548	44.33258490396666	38.39808492427886	74.77028520512398	44.03935341665949	42.220715153607046	78.27783092918986	1.1807535567006981
ENSDARG00000043093	1.135343664063281e-114	2.8190583178691265e-110	4.28464176480552	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	899	1265	703	600	944	978	31	62	48	60	81	30	1066.3911937851094	1068.132346716319	731.3429933233459	858.8020620288247	905.2320739305868	985.8240368076516	39.26600377208476	64.34273690014297	34.509362402364914	67.75285141024537	59.997858376178435	24.46182216537183	1.173210907032628
ENSDARG00000031588	8.275963893034016e-18	3.482918363797197e-15	3.0073208868822223	12	38929663	38974869	1	protein_coding	si:dkey-239b22.1	si:dkey-239b22.1 [Source:ZFIN;Acc:ZDB-GENE-131119-12]	4681	6342	3265	3014	6376	4947	659	609	244	800	503	957	5552.588629708673	5355.016081324028	3396.6356660038755	4314.049024924796	6114.152228158286	4986.576186183489	834.7192414775437	632.0117221320494	175.42259221202167	903.3713521366049	372.5792933730587	780.3321270753614	1.1337020287332022
ENSDARG00000079227	7.800820818754951e-15	2.483261293970326e-12	4.197406957658812	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	648	625	312	397	599	594	44	12	8	61	14	39	768.6557214379876	527.7333728835569	324.578967164842	568.2406977090724	574.4004367419719	598.7520223555675	55.73239245070094	12.453432948414767	5.751560400394153	68.88206560041613	10.370000213166643	31.80036881498338	1.058233403590569
ENSDARG00000007344	2.8502525980791653e-105	2.359059067010189e-101	3.120657621667844	3	21240594	21242460	-1	protein_coding	tcap	titin-cap (telethonin) [Source:ZFIN;Acc:ZDB-GENE-070501-5]	1675	3061	1493	1880	2189	1896	208	270	386	153	296	319	1986.8801441491191	2584.626967034508	1553.1935832599652	2690.913127690317	2099.1027646547186	1911.168071357165	263.462218857859	280.20224133933226	277.5127893190179	172.76977109612568	219.25143307838044	260.11070902512046	1.0153040899449042
ENSDARG00000062788	6.508827016399416e-107	8.080708740859874e-103	3.3608821094965275	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	1059	1512	922	1065	1027	956	110	104	175	70	180	112	1256.1827299426373	1276.6925756799008	959.1724606602062	1524.3736601011638	984.8234533121955	963.6480359796676	139.33098112675236	107.92975221959465	125.81538375862209	79.04499331195292	133.32857416928542	91.32413608405484	1.0019468380072056
ENSDARG00000036767	3.8564260727016554e-22	2.3354892532971245e-19	3.622254610255145	19	7682109	7690975	-1	protein_coding	urgcp	upregulator of cell proliferation [Source:ZFIN;Acc:ZDB-GENE-120215-160]	485	850	518	383	650	764	76	25	42	71	24	72	575.3055939775062	717.7173871216373	538.8843108698338	548.2019829283997	623.3059831089845	770.1120287536256	96.26504150575617	25.944651975864097	30.1956921020693	80.17420750212368	17.77714322257139	58.708373196892396	0.9855420239654954
ENSDARG00000104919	1.3151973451980356e-83	5.442725013544537e-80	3.727875449347859	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	586	906	542	747	567	517	35	55	70	39	98	53	695.1115011769456	765.002297332004	563.8519237286679	1069.2085672258868	543.7146037273758	521.1360194576235	44.33258490396666	57.07823434690101	50.326153503448836	44.03935341665949	72.59000149216651	43.21588582549023	0.980547817519748
ENSDARG00000002204	6.241678347847091e-57	2.214012476814904e-53	2.984034669917761	21	20383837	20384878	1	protein_coding	hspb11	heat shock protein, alpha-crystallin-related, b11 [Source:NCBI gene;Acc:796767]	857	2043	713	867	1462	1075	115	146	183	126	159	273	1016.5709155437584	1725.0548492817707	741.7461653478601	1240.9689796316518	1401.9589958543622	1083.6000404583083	145.66420754160475	151.51676753904633	131.56694415901623	142.28098796151528	117.77357384953545	222.60258170488368	0.9343842117040462
ENSDARG00000103199	9.334264068427184e-24	6.621993623401343e-21	2.50280303002166	16	23339062	23346095	-1	protein_coding	si:dkey-247k7.2	si:dkey-247k7.2 [Source:ZFIN;Acc:ZDB-GENE-031118-45]	1873	2723	1632	1666	2471	2172	338	485	215	361	427	631	2221.74717014406	2299.2287589790803	1697.7976744007121	2384.6070589000365	2369.5216680958474	2189.3760817446005	428.12610564402087	503.3262483317635	154.57318576059285	407.64632265164295	316.28500650158264	514.5136595449875	0.8905490665334788
ENSDARG00000113076	8.904308924705174e-25	6.909187206263422e-22	3.094850937360734	12	43848634	44024244	-1	protein_coding	si:ch211-182p11.1	si:ch211-182p11.1 [Source:ZFIN;Acc:ZDB-GENE-131127-323]	591	450	321	439	782	552	69	67	49	83	50	88	701.0424866818684	379.96802847616095	333.94182198690476	628.3568420510901	749.8850442941937	556.4160207748708	87.39852452496285	69.53166729531578	35.228307452414185	93.72477778417276	37.03571504702373	71.75467835175738	0.8511137522287872
ENSDARG00000100106	4.081888038527802e-13	1.0898202150176917e-10	3.159319867355215	12	43852970	43982343	-1	protein_coding	CR385054.1	NA	468	436	233	345	600	396	47	58	14	76	30	72	555.1402432607688	368.14680092356923	242.3939081711801	493.8111856665742	575.359369023678	399.1680149037117	59.532328299612374	60.1915925840047	10.065230700689767	85.82027845297746	22.221429028214235	58.708373196892396	0.837169678522194
ENSDARG00000093936	7.557626065588423e-14	2.1569638529719605e-11	2.646593744804273	18	7591381	7593581	1	protein_coding	si:dkeyp-1h4.6	si:dkeyp-1h4.6 [Source:ZFIN;Acc:ZDB-GENE-060503-841]	926	2311	630	878	846	743	249	200	220	108	210	104	1098.4185155116922	1951.3469195742398	655.3998375443925	1256.7136841021802	811.2567103233861	748.9440279632772	315.3946754596485	207.55721580691278	158.1679110108392	121.95513253844166	155.55000319749965	84.80098350662234	0.8368087902260487
ENSDARG00000097157	7.561445262884869e-34	1.1734417867339457e-30	2.422049636390626	15	29593547	29598679	-1	protein_coding	si:ch211-207n23.2	si:ch211-207n23.2 [Source:ZFIN;Acc:ZDB-GENE-131121-310]	823	1318	594	717	1071	783	119	166	125	202	209	296	976.2402141102837	1112.8841367368448	617.9484182561415	1026.2684641244455	1027.0164737072653	789.2640294687027	150.73078867348664	172.2724891197376	89.86813125615863	228.10126641449273	154.80928889655917	241.35664536500207	0.7816246347931942
ENSDARG00000113315	6.038265755030859e-84	2.9986027739483247e-80	3.240161195878749	12	46098784	46112892	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	398	550	265	276	418	351	33	53	41	32	55	59	472.1064461918504	464.40536813753005	275.68405864962546	395.04894853325936	400.8336937531624	353.8080132101081	41.79929433802571	55.002662188831884	29.476747052020034	36.1348540854642	40.739286551726096	48.1082502585646	0.7799695907725334
ENSDARG00000104899	1.0607090532864054e-36	1.8812432709358177e-33	7.456573321297562	8	7828414	7848287	1	processed_transcript	CR931813.2	NA	152	308	349	173	144	90	1	3	2	0	1	1	180.3019593496514	260.0670061570168	363.07070365554443	247.62126121831113	138.08624856568272	90.7200033872072	1.266645282970476	3.1133582371036916	1.4378901000985382	0	0.7407143009404745	0.815394072179061	0.7520007527096978
ENSDARG00000006588	5.431395833758166e-6	4.37862203091608e-4	1.91205311228312	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	2135	6402	1292	1617	6021	2135	914	994	1131	1158	476	646	2532.5308106020116	5405.6784851208495	1344.0898255672305	2314.4715571676825	5773.731268152609	2152.080080352082	1157.7137886350151	1031.5593625603565	813.1268516057233	1307.6300322177356	352.5800072476659	526.7445706276734	0.7068868201162267
ENSDARG00000041433	0.007553697203333372	0.1438330533426132	1.7096274235199316	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	397	1738	678	1409	1202	522	171	276	44	584	164	764	470.92024909086587	1467.5209633145948	705.3350632620605	2016.75350899769	1152.6366026107683	526.1760196458018	216.5963433879514	286.4289578135396	31.63358220216784	659.4610870597215	121.47714535423782	622.9610711448026	0.7022401157773793
ENSDARG00000088641	6.87523453302093e-10	1.2188013704434027e-7	2.7546563341661283	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	282	455	231	204	241	176	57	70	12	37	25	42	334.50758247764276	384.1898954592294	240.31327376627726	291.9927010898004	231.10267989117733	177.40800662387187	72.19878112931714	72.64502553241947	8.627340600591229	41.780925036317974	18.517857523511864	34.24655103152056	0.652550303845926
ENSDARG00000007769	2.4431448798490285e-12	6.066328736665138e-10	3.282993184466317	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	328	360	137	111	326	105	40	12	13	13	41	35	389.072649122932	303.97442278092876	142.5234567358441	158.87838147533256	312.6119238361984	105.84000395174174	50.66581131881904	12.453432948414767	9.346285650640498	14.67978447221983	30.369286338559455	28.538792526267137	0.6412248407409435
