GO.ID	Term	Annotated	Significant	Expected	pval	Genes
GO:0043153	entrainment of circadian clock by photop...	14	4	0.15	1.3e-05	ENSDARG00000010519,ENSDARG00000011890,ENSDARG00000012499,ENSDARG00000019498,ENSDARG00000021882,ENSDARG00000034503,ENSDARG00000037738,ENSDARG00000045768,ENSDARG00000054222,ENSDARG00000056885,ENSDARG00000069074,ENSDARG00000091131,ENSDARG00000102403,ENSDARG00000103505
GO:0048741	skeletal muscle fiber development	37	5	0.4	4.8e-05	ENSDARG00000002952,ENSDARG00000006757,ENSDARG00000007277,ENSDARG00000008322,ENSDARG00000008487,ENSDARG00000009280,ENSDARG00000009438,ENSDARG00000011490,ENSDARG00000011821,ENSDARG00000012944,ENSDARG00000013317,ENSDARG00000016153,ENSDARG00000019125,ENSDARG00000019717,ENSDARG00000030095,ENSDARG00000036371,ENSDARG00000037560,ENSDARG00000039052,ENSDARG00000039878,ENSDARG00000045560,ENSDARG00000052150,ENSDARG00000053505,ENSDARG00000054942,ENSDARG00000055185,ENSDARG00000055518,ENSDARG00000055618,ENSDARG00000060236,ENSDARG00000060758,ENSDARG00000061752,ENSDARG00000061862,ENSDARG00000074894,ENSDARG00000078618,ENSDARG00000079605,ENSDARG00000091253,ENSDARG00000099563,ENSDARG00000100564,ENSDARG00000104260
GO:0072132	mesenchyme morphogenesis	10	3	0.11	0.00014	ENSDARG00000007329,ENSDARG00000036371,ENSDARG00000040387,ENSDARG00000042535,ENSDARG00000045180,ENSDARG00000057911,ENSDARG00000076126,ENSDARG00000079111,ENSDARG00000103515,ENSDARG00000104676
GO:0014866	skeletal myofibril assembly	11	3	0.12	0.00020	ENSDARG00000000563,ENSDARG00000005162,ENSDARG00000009280,ENSDARG00000010717,ENSDARG00000020890,ENSDARG00000029764,ENSDARG00000040237,ENSDARG00000045399,ENSDARG00000061862,ENSDARG00000091253,ENSDARG00000099959
GO:0032922	circadian regulation of gene expression	29	4	0.32	0.00026	ENSDARG00000003631,ENSDARG00000003820,ENSDARG00000004060,ENSDARG00000010519,ENSDARG00000011703,ENSDARG00000011890,ENSDARG00000012499,ENSDARG00000016536,ENSDARG00000019498,ENSDARG00000027183,ENSDARG00000029544,ENSDARG00000033160,ENSDARG00000034503,ENSDARG00000040764,ENSDARG00000041691,ENSDARG00000045131,ENSDARG00000045768,ENSDARG00000054823,ENSDARG00000055283,ENSDARG00000056885,ENSDARG00000058094,ENSDARG00000069074,ENSDARG00000076679,ENSDARG00000077726,ENSDARG00000078525,ENSDARG00000088171,ENSDARG00000091131,ENSDARG00000094965,ENSDARG00000102403
GO:0034620	cellular response to unfolded protein	33	4	0.36	0.00044	ENSDARG00000003035,ENSDARG00000012381,ENSDARG00000012656,ENSDARG00000015793,ENSDARG00000017740,ENSDARG00000018593,ENSDARG00000020218,ENSDARG00000020301,ENSDARG00000021905,ENSDARG00000021924,ENSDARG00000024314,ENSDARG00000029688,ENSDARG00000035622,ENSDARG00000037403,ENSDARG00000039008,ENSDARG00000042401,ENSDARG00000043361,ENSDARG00000055723,ENSDARG00000056160,ENSDARG00000056226,ENSDARG00000058365,ENSDARG00000058475,ENSDARG00000063563,ENSDARG00000074262,ENSDARG00000075369,ENSDARG00000076223,ENSDARG00000086309,ENSDARG00000090903,ENSDARG00000092362,ENSDARG00000094003,ENSDARG00000099439,ENSDARG00000101369,ENSDARG00000103846
GO:0045214	sarcomere organization	33	4	0.36	0.00044	ENSDARG00000002988,ENSDARG00000006603,ENSDARG00000006757,ENSDARG00000008487,ENSDARG00000009280,ENSDARG00000011961,ENSDARG00000013422,ENSDARG00000017400,ENSDARG00000018820,ENSDARG00000019096,ENSDARG00000020610,ENSDARG00000024141,ENSDARG00000028213,ENSDARG00000030270,ENSDARG00000030980,ENSDARG00000032242,ENSDARG00000032976,ENSDARG00000037954,ENSDARG00000040917,ENSDARG00000041864,ENSDARG00000043035,ENSDARG00000044968,ENSDARG00000045822,ENSDARG00000058656,ENSDARG00000061351,ENSDARG00000061904,ENSDARG00000063682,ENSDARG00000068457,ENSDARG00000077722,ENSDARG00000091253,ENSDARG00000100729,ENSDARG00000101706,ENSDARG00000114022
GO:0051017	actin filament bundle assembly	48	4	0.52	0.00182	ENSDARG00000002587,ENSDARG00000003022,ENSDARG00000003952,ENSDARG00000008487,ENSDARG00000009336,ENSDARG00000012682,ENSDARG00000013110,ENSDARG00000016483,ENSDARG00000017785,ENSDARG00000018206,ENSDARG00000021789,ENSDARG00000023188,ENSDARG00000025826,ENSDARG00000031119,ENSDARG00000037655,ENSDARG00000037747,ENSDARG00000039272,ENSDARG00000043667,ENSDARG00000051768,ENSDARG00000052482,ENSDARG00000058993,ENSDARG00000061904,ENSDARG00000062799,ENSDARG00000063682,ENSDARG00000071113,ENSDARG00000073765,ENSDARG00000074244,ENSDARG00000074396,ENSDARG00000075540,ENSDARG00000076414,ENSDARG00000077157,ENSDARG00000077788,ENSDARG00000078211,ENSDARG00000078251,ENSDARG00000078696,ENSDARG00000079281,ENSDARG00000079869,ENSDARG00000086300,ENSDARG00000086391,ENSDARG00000088091,ENSDARG00000093112,ENSDARG00000101441,ENSDARG00000102128,ENSDARG00000103467,ENSDARG00000106873,ENSDARG00000110206,ENSDARG00000112015,ENSDARG00000113723
GO:0010950	positive regulation of endopeptidase act...	24	3	0.26	0.00218	ENSDARG00000002165,ENSDARG00000004325,ENSDARG00000005786,ENSDARG00000012234,ENSDARG00000014956,ENSDARG00000020623,ENSDARG00000030881,ENSDARG00000033144,ENSDARG00000036375,ENSDARG00000055966,ENSDARG00000058325,ENSDARG00000060238,ENSDARG00000060627,ENSDARG00000062052,ENSDARG00000062972,ENSDARG00000068431,ENSDARG00000069290,ENSDARG00000070272,ENSDARG00000089129,ENSDARG00000089307,ENSDARG00000091926,ENSDARG00000102458,ENSDARG00000104172,ENSDARG00000114237
GO:0051016	barbed-end actin filament capping	25	3	0.27	0.00245	ENSDARG00000009727,ENSDARG00000011459,ENSDARG00000011661,ENSDARG00000014651,ENSDARG00000017036,ENSDARG00000018206,ENSDARG00000034240,ENSDARG00000035560,ENSDARG00000040466,ENSDARG00000040874,ENSDARG00000045262,ENSDARG00000055075,ENSDARG00000056090,ENSDARG00000056250,ENSDARG00000058348,ENSDARG00000059342,ENSDARG00000074581,ENSDARG00000099672,ENSDARG00000100252,ENSDARG00000102056,ENSDARG00000102128,ENSDARG00000102415,ENSDARG00000103887,ENSDARG00000103962,ENSDARG00000110291
GO:0055013	cardiac muscle cell development	27	3	0.29	0.00307	ENSDARG00000009418,ENSDARG00000015681,ENSDARG00000019096,ENSDARG00000023963,ENSDARG00000026294,ENSDARG00000029639,ENSDARG00000029764,ENSDARG00000032630,ENSDARG00000032976,ENSDARG00000040334,ENSDARG00000040926,ENSDARG00000041430,ENSDARG00000045612,ENSDARG00000056029,ENSDARG00000056964,ENSDARG00000060002,ENSDARG00000061904,ENSDARG00000063682,ENSDARG00000076144,ENSDARG00000079564,ENSDARG00000079637,ENSDARG00000090637,ENSDARG00000091253,ENSDARG00000100729,ENSDARG00000102490,ENSDARG00000102889,ENSDARG00000105630
