Gene	pval	FDR	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000033832	0	0.0	8	11080571	11112058	-1	protein_coding	ampd1	adenosine monophosphate deaminase 1 (isoform M) [Source:ZFIN;Acc:ZDB-GENE-040426-1906]
ENSDARG00000033832	0	0.0	8	11080571	11112058	-1	protein_coding	ampd1	adenosine monophosphate deaminase 1 (isoform M) [Source:ZFIN;Acc:ZDB-GENE-040426-1906]
ENSDARG00000068457	8.53572768023e-12	2.03975439132e-08	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	1.6699086558e-11	2.42204484469e-08	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	1.68924874089e-11	2.42204484469e-08	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	3.03417291292e-10	3.13240245076e-07	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	3.05856007188e-10	3.13240245076e-07	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	3.75328101931e-10	3.26389974739e-07	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	4.09751677033e-10	3.26389974739e-07	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	4.80267714487e-10	3.44303924516e-07	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	3.79178488608e-08	2.47120962257e-05	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	6.04111450864e-08	3.37835371201e-05	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	6.52182471361e-08	3.37835371201e-05	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	6.59742669384e-08	3.37835371201e-05	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	1.01298556876e-07	4.59326267734e-05	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	1.0251388316e-07	4.59326267734e-05	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000073926	1.36602269496e-07	5.76059805892e-05	15	15885849	15983428	-1	protein_coding	synrg	synergin, gamma [Source:ZFIN;Acc:ZDB-GENE-030131-9396]
ENSDARG00000068457	2.853071146e-07	0.000113631483587	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	3.28454970999e-07	0.000123931246689	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000101459	4.86928465659e-07	0.000174539508515	4	35130120	35293690	1	protein_coding	si:dkey-279j5.1	si:dkey-279j5.1 [Source:ZFIN;Acc:ZDB-GENE-120703-27]
ENSDARG00000068457	8.25391816672e-07	0.000281773044463	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000063730	1.38605866362e-06	0.000451666116341	9	1391535	1459985	-1	protein_coding	osbpl6	oxysterol binding protein-like 6 [Source:ZFIN;Acc:ZDB-GENE-070912-206]
ENSDARG00000093480	1.67191517519e-06	0.00052112869091	25	37340722	37365602	1	protein_coding	pamr1	peptidase domain containing associated with muscle regeneration 1 [Source:ZFIN;Acc:ZDB-GENE-100422-12]
ENSDARG00000011171	3.04785873828e-06	0.000910420803947	21	31434251	32008843	1	protein_coding	TENM2	si:ch211-12m10.1 [Source:ZFIN;Acc:ZDB-GENE-060503-100]
ENSDARG00000086269	3.4387983544e-06	0.000986109816108	13	21888214	22095934	1	polymorphic_pseudogene	ndst2a	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2a [Source:ZFIN;Acc:ZDB-GENE-060810-182]
ENSDARG00000041569	4.53835245118e-06	0.0012513634124	18	17408470	17415609	-1	protein_coding	ces2a	carboxylesterase 2a [Source:ZFIN;Acc:ZDB-GENE-061013-99]
ENSDARG00000101791	4.79138800746e-06	0.00127220224539	6	25257728	25304430	1	protein_coding	kyat3	kynurenine aminotransferase 3 [Source:NCBI gene;Acc:393315]
ENSDARG00000068457	5.68581441884e-06	0.00143255008803	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	5.79494386288e-06	0.00143255008803	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000075806	1.0142164533e-05	0.00242021278726	10	39476432	39841419	1	protein_coding	kirrel3a	kirre like nephrin family adhesion molecule 3a [Source:ZFIN;Acc:ZDB-GENE-091117-44]
ENSDARG00000058939	1.04654200593e-05	0.00242021278726	18	6558146	6619842	1	protein_coding	b4galnt3b	beta-1,4-N-acetyl-galactosaminyl transferase 3b [Source:ZFIN;Acc:ZDB-GENE-030131-8615]
ENSDARG00000068457	1.29431255602e-05	0.00289966459816	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000075949	1.9518380535e-05	0.00424022030471	17	28882977	28969194	1	protein_coding	prkd1	protein kinase D1 [Source:ZFIN;Acc:ZDB-GENE-080131-1]
ENSDARG00000006588	2.15369414921e-05	0.00440080472209	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]
ENSDARG00000004672	2.18985321968e-05	0.00440080472209	16	30735426	30870170	-1	protein_coding	ptk2ab	protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1]
ENSDARG00000055302	2.20991728268e-05	0.00440080472209	8	28900689	29587703	1	protein_coding	grid2	glutamate receptor, ionotropic, delta 2 [Source:NCBI gene;Acc:448841]
ENSDARG00000093480	3.39676129054e-05	0.00658145451132	25	37340722	37365602	1	protein_coding	pamr1	peptidase domain containing associated with muscle regeneration 1 [Source:ZFIN;Acc:ZDB-GENE-100422-12]
ENSDARG00000059483	3.72713520117e-05	0.00703153480452	7	65813301	65924821	1	protein_coding	tead1b	TEA domain family member 1b [Source:ZFIN;Acc:ZDB-GENE-091013-5]
ENSDARG00000099312	3.82931808293e-05	0.00703907213757	3	6380160	6417328	-1	protein_coding	jpt1b	Jupiter microtubule associated homolog 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2784]
ENSDARG00000015947	4.27650205561e-05	0.00766456080917	6	52790049	52846194	1	protein_coding	matn4	matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]
ENSDARG00000070939	5.84033825007e-05	0.0102120451012	11	2252983	2297832	-1	protein_coding	znf740a	zinc finger protein 740a [Source:ZFIN;Acc:ZDB-GENE-030131-5064]
ENSDARG00000056781	6.00125737182e-05	0.0102435747854	7	26326462	26365420	1	protein_coding	zanl	zonadhesin, like [Source:ZFIN;Acc:ZDB-GENE-060131-2]
ENSDARG00000068457	6.40667245763e-05	0.0104778456666	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000068457	6.43081614357e-05	0.0104778456666	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000004672	6.87552544919e-05	0.0109518292481	16	30735426	30870170	-1	protein_coding	ptk2ab	protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1]
ENSDARG00000068457	7.05782210825e-05	0.0109518292481	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000095427	7.18002475466e-05	0.0109518292481	19	27463934	27469262	-1	processed_transcript	FP101887.1	
ENSDARG00000030053	7.89656302503e-05	0.0116542380072	20	52546186	52582645	1	protein_coding	eef1db	eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein) [Source:ZFIN;Acc:ZDB-GENE-030131-6544]
ENSDARG00000060837	7.96565298303e-05	0.0116542380072	21	34132747	34211658	1	protein_coding	trpc5b	transient receptor potential cation channel, subfamily C, member 5b [Source:ZFIN;Acc:ZDB-GENE-091112-24]
ENSDARG00000068457	8.59905258314e-05	0.0122234293722	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000089767	8.69570230135e-05	0.0122234293722	14	36765612	36863432	-1	protein_coding	rnf130	ring finger protein 130 [Source:ZFIN;Acc:ZDB-GENE-050522-525]
ENSDARG00000012405	9.06610737592e-05	0.0123785541648	3	23221047	23239458	1	protein_coding	col1a1a	collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]
ENSDARG00000077492	9.15819217283e-05	0.0123785541648	24	21371279	21512425	-1	protein_coding	atp8a2	ATPase phospholipid transporting 8A2 [Source:ZFIN;Acc:ZDB-GENE-100209-2]
ENSDARG00000059483	9.32406088575e-05	0.0123785541648	7	65813301	65924821	1	protein_coding	tead1b	TEA domain family member 1b [Source:ZFIN;Acc:ZDB-GENE-091013-5]
ENSDARG00000068457	0.000101044240557	0.0131706574646	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000060243	0.000107851193284	0.0138068786545	9	18310228	18568927	-1	protein_coding	enox1	ecto-NOX disulfide-thiol exchanger 1 [Source:ZFIN;Acc:ZDB-GENE-081104-328]
ENSDARG00000004672	0.000111862844428	0.0140692058194	16	30735426	30870170	-1	protein_coding	ptk2ab	protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1]
ENSDARG00000068457	0.000117402430711	0.0145113452718	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000079312	0.000130999326554	0.0156839994214	24	7336411	7549610	1	protein_coding	kmt2ca	lysine (K)-specific methyltransferase 2Ca [Source:ZFIN;Acc:ZDB-GENE-080520-3]
ENSDARG00000056511	0.000131265164637	0.0156839994214	10	26800213	26811397	1	protein_coding	arr3a	arrestin 3a, retinal (X-arrestin) [Source:ZFIN;Acc:ZDB-GENE-040718-102]
ENSDARG00000030514	0.000139994121607	0.0164527517672	1	17537451	17587552	-1	protein_coding	acsl1a	acyl-CoA synthetase long chain family member 1a [Source:ZFIN;Acc:ZDB-GENE-050809-115]
ENSDARG00000037905	0.000161665041686	0.0186931723201	3	33773156	33901483	-1	protein_coding	cacna1aa	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, a [Source:ZFIN;Acc:ZDB-GENE-040724-26]
ENSDARG00000070654	0.000165761058141	0.0187999745769	16	12064576	12097558	-1	protein_coding	pex5	peroxisomal biogenesis factor 5 [Source:ZFIN;Acc:ZDB-GENE-040426-981]
ENSDARG00000089767	0.000167833501593	0.0187999745769	14	36765612	36863432	-1	protein_coding	rnf130	ring finger protein 130 [Source:ZFIN;Acc:ZDB-GENE-050522-525]
ENSDARG00000068457	0.000211101695713	0.0232828931779	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000036186	0.000301584607043	0.0327584855741	19	21814047	21832630	-1	protein_coding	mbpa	myelin basic protein a [Source:ZFIN;Acc:ZDB-GENE-030128-2]
ENSDARG00000021735	0.000308241402329	0.0329818300492	5	29296396	29488245	-1	protein_coding	cacna1ba	calcium channel, voltage-dependent, N type, alpha 1B subunit, a [Source:ZFIN;Acc:ZDB-GENE-060531-44]
ENSDARG00000068457	0.000322496685798	0.0335720774789	7	39444843	39460363	1	protein_coding	tnnt3b	troponin T type 3b (skeletal, fast) [Source:ZFIN;Acc:ZDB-GENE-030520-2]
ENSDARG00000070939	0.000323123635939	0.0335720774789	11	2252983	2297832	-1	protein_coding	znf740a	zinc finger protein 740a [Source:ZFIN;Acc:ZDB-GENE-030131-5064]
