Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000068006	0.6998720405911945	0.9483133951769046	-0.290057057480417	8	40476811	40490593	1	protein_coding	gck	glucokinase (hexokinase 4) [Source:ZFIN;Acc:ZDB-GENE-060825-204]	302	342	293	14	74	298	210	32	55	55	30	24	24	789	13	28	13	23	65	44	75	779	19	13	343.08574453997375	276.2757099593435	291.58312772060503	19.2242090686108	67.91361713544873	287.54389802602395	212.19916354851793	35.05406280578413	72.6259772073734	39.94850943339191	28.876717660701715	30.713822722990855	25.97853363351047	948.9183135554723	19.405264983349852	23.25529028514548	12.633259879888287	17.164557948943088	78.8415124153586	43.639202486575066	51.56355123349742	841.1587621565723	13.480218228530774	10.126791452262255	1.092580918454413
ENSDARG00000092788	0.6786447420682531	0.9428602636829475	0.23853813612226302	22	19289970	19291261	1	protein_coding	si:dkey-21e2.15	si:dkey-21e2.15 [Source:ZFIN;Acc:ZDB-GENE-050208-780]	361	502	170	228	38	133	356	35	275	196	308	43	290	272	98	26	365	1	248	73	16	216	327	371	410.112429731558	405.5275040923697	169.17792393345684	313.0799762602331	34.87456015063583	128.33335046127917	359.7281058251066	38.34038119382639	363.129886036867	142.36196088990573	296.46763464987094	55.02893237869195	313.90728140491814	327.13026779098664	146.28584372063733	21.5941981219208	354.70306585840194	0.7462851282149169	300.81069352321435	72.40140412545408	11.000224263146116	233.23529220259255	232.00165056471383	289.0030483684074	0.8920897726645147
ENSDARG00000091783	0.53016373530604	0.9025798385875011	-0.29321302669717503	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	366	68	87	405	67	80	32	64	95	92	193	95	241	328	244	59	177	72	140	32	458	197	239	100	415.79265729016686	54.93201250653614	86.57929048359262	556.1289051990982	61.48935605506844	77.19299275866416	32.33511063596464	70.10812561156825	125.44486972182676	66.82296123403738	185.7735502838477	121.57554827850547	260.86777523650096	394.48061704207214	364.22189661056643	49.002218815127975	172.0066922107867	53.73252923147401	169.81248827923392	31.737601808418226	314.8814195325576	212.71922483292008	169.56695561151867	77.89839578663272	0.8555697864789557
ENSDARG00000094077	0.6454830013096928	0.9351209207016483	0.2334309331651709	22	19311411	19313738	1	protein_coding	si:dkey-21e2.16	si:dkey-21e2.16 [Source:ZFIN;Acc:ZDB-GENE-050208-698]	239	354	116	191	41	92	187	44	164	183	283	44	181	155	70	23	261	4	175	55	15	189	249	336	271.5148773015024	285.9695945193205	115.43905397812348	262.27313800747595	37.62781489937024	88.77194167246378	188.95830277891835	48.19933635795318	216.55745930925883	132.9195859329222	272.40370326595286	56.308674992149896	195.92144115272478	186.41614524854018	104.48988837188381	19.102559877083788	253.63698681929563	2.9851405128596675	212.2656103490424	54.54900310821883	10.312710246699485	204.08088067726848	176.6618073107454	261.73860984308595	0.7695590008974013
ENSDARG00000101621	0.8665543992921416	0.9820127961038551	-0.10488682735359428	KN150636.1	2551	13087	1	protein_coding	CABZ01040054.1	CD59B glycoprotein-like [Source:NCBI gene;Acc:100535643]	72	90	4	59	114	136	7	31	101	120	2	21	3	89	129	5	80	82	55	2	119	125	73	53	81.79527684396726	72.70413419982724	3.980657033728396	81.01630964628838	104.6236804519075	131.22808768972905	7.073305451617264	33.958623343103376	133.36770359899478	87.16038421830963	1.9251145107134475	26.874594882616996	3.2473167041888087	107.03894791690371	192.5599371424716	4.152730408061693	77.74313772238946	61.19538051362318	66.71204896684189	1.9836001130261391	81.81416795714924	134.97412743205587	51.79241740435508	41.286149766915344	0.7350319499000749
ENSDARG00000104773	0.7994076489639702	0.9689528727436414	-0.3173729097475007	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	310	332	0	282	2	271	292	0	237	1	331	0	0	0	0	336	274	333	222	517	519	0	385	684	352.1741086337479	268.19747282602935	0	387.23049695344616	1.8355031658229386	261.4912629699748	295.0578845531773	0	312.95193814813626	0.7263365351525802	318.6064515230756	0	0	0	0	279.0634834217458	266.27024669918393	248.5129476955673	269.2740885570709	512.760629217257	356.81977453580214	0	273.15179042022885	532.8250271805679	0.6851468835405456
ENSDARG00000061196	0.7786769751005309	0.9654601353501957	-0.12736403278561684	2	30986996	31018096	-1	protein_coding	emilin2a	elastin microfibril interfacer 2a [Source:ZFIN;Acc:ZDB-GENE-060503-247]	10	111	68	60	92	234	120	87	5	316	263	111	129	124	94	204	114	281	96	17	22	193	198	160	11.360455117217674	89.66843217978693	67.67116957338273	82.38946743690343	84.43314562785517	225.78950381909266	121.25666488486739	95.3032332532256	6.602361564306672	229.52234510821535	253.15255815881835	142.0514300938327	139.63461828011876	149.13291619883213	140.3149929565297	169.43140064891708	110.78397125440499	209.70612102839164	116.44284910576039	16.860600960722184	15.12530836182591	208.40005275509426	140.47806364468912	124.63743325861236	0.6248354026041435
ENSDARG00000068621	0.946363185405151	0.9930613265578804	0.04636479274144498	15	42741272	42760110	-1	protein_coding	si:ch211-181d7.3	si:ch211-181d7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-30]	196	285	0	307	191	335	0	398	132	468	163	149	0	134	199	161	154	450	254	194	214	340	501	178	222.6649202974664	230.22975829945293	0	421.5594417188226	175.29055233609063	323.24565717690615	0	435.9849061469401	174.30234529769615	339.9254984514076	156.89683262314597	190.68164940523488	0	161.15976427938313	297.0498255143554	133.7179191395865	149.6555401155997	335.82830769671256	308.0883715923244	192.40921096353551	147.1279995195793	367.12962661519197	355.45207013125884	138.65914450020625	0.6157367413084978
ENSDARG00000099099	0.3046221482170011	0.7953716128071336	0.4021819518040268	4	76838989	76891899	1	lincRNA	CABZ01015815.1	NA	230	325	211	26	286	263	46	208	153	224	178	29	177	114	121	46	273	28	131	31	178	153	212	199	261.2904676960065	262.5427068327095	209.9796585291729	35.70210255599149	262.4769527126802	253.77196369410842	46.481721539199164	227.85140823759684	202.03226386778417	162.69938387417798	171.33519145349683	37.11253579028062	191.59168554713972	137.10606811828117	180.6182356142563	38.205119754167576	265.29845747765404	20.89598359001767	158.89597117556886	30.74580175190516	122.37749492750055	165.2083319768364	150.41085602360653	155.01780761539914	0.6068910425302536
ENSDARG00000031776	0.3621072230483674	0.831122206533017	-0.30202116489867636	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	1374	1835	478	474	1381	483	481	487	1741	1923	1393	370	492	457	944	2122	464	708	1133	2078	1794	1398	3503	1837	1560.9265331057084	1482.3565139631442	475.6885155305433	650.8767927515371	1267.414936000739	466.0526937804348	486.03713174684344	533.4790183255272	2298.942296691583	1396.7451570984117	1340.8422567119162	473.5047669794423	532.5599394869646	549.6269572811798	1409.1207803294046	1762.4187851813824	450.9101987898589	528.3698707761611	1374.268208716943	2060.9605174341586	1233.4001455052583	1509.550641200113	2485.326550239121	1430.9935306004431	0.5970282436328872
