Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000104773	0.7994076489639702	0.9689528727436414	-0.3173729097475007	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	310	332	0	282	2	271	292	0	237	1	331	0	0	0	0	336	274	333	222	517	519	0	385	684	352.1741086337479	268.19747282602935	0	387.23049695344616	1.8355031658229386	261.4912629699748	295.0578845531773	0	312.95193814813626	0.7263365351525802	318.6064515230756	0	0	0	0	279.0634834217458	266.27024669918393	248.5129476955673	269.2740885570709	512.760629217257	356.81977453580214	0	273.15179042022885	532.8250271805679	0.8364508625458452
ENSDARG00000101816	0.969401378354275	0.9958148289599994	-0.008396666596610019	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	978	3491	3325	1162	1133	2667	2741	2611	1351	3155	1325	1006	1210	1615	1195	1605	2550	4455	1329	1297	3991	2818	1678	3613	1111.0525104638884	2820.1125832399653	3308.921159286729	1595.6093526946966	1039.8125434386948	2573.4213960919665	2769.704320411846	2860.192437059449	1783.9580946756628	2291.5917684063907	1275.388363347659	1287.4210691387	1309.7510706894861	1942.335965008983	1783.7916657771593	1333.0264609878034	2478.062514901164	3324.7002461974544	1612.0056923078705	1286.3646732974512	2743.8684396385092	3042.856728828268	1190.516115130244	2814.4690397710406	0.8343226738041892
ENSDARG00000076819	0.6480059836830427	0.9355968132232898	0.5235847741807004	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	1	81	133	0	0	0	116	49	46	87	69	75	94	41	0	0	52	0	0	0	134	38	56	105	1.1360455117217674	65.43372077984452	132.35684637146917	0	0	0	117.21477605537181	53.67653367135695	60.741726391621384	63.19127855827448	66.41645061961394	95.98069600934642	101.74925673124933	49.31007713025902	0	0	50.53303951955315	0	0	0	92.12687820384872	41.03213473934499	39.73116951566965	81.79331557596436	0.7991398427244216
ENSDARG00000117011	0.06773230340777242	0.45129501034616903	0.5875977716916427	13	159504	178764	1	protein_coding	ewsr1b	EWS RNA-binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1600]	206	213	110	81	129	113	159	208	146	153	246	164	74	70	12	37	181	214	135	24	151	175	151	242	234.02537541468408	172.06645093959114	109.4680684275309	111.22578103981964	118.38995419557953	109.03510227161311	160.6650809724493	227.85140823759684	192.78895767775484	111.12948987834477	236.78908481775406	209.87778860710418	80.10047870332394	84.18793656385685	17.91255229232294	30.730205019656527	175.89384909690617	159.7050174379922	163.74775655497555	23.80320135631367	103.81461648344147	188.96377840487824	107.13226065832352	188.5141178036512	0.7653323259449734
ENSDARG00000067701	0.0037344732104588655	0.08649262351641515	0.5985197879719502	14	923522	933630	1	protein_coding	myoz3a	myozenin 3a [Source:ZFIN;Acc:ZDB-GENE-111012-4]	221	518	237	300	376	349	288	546	407	404	332	484	125	145	144	475	351	434	152	159	487	184	294	515	251.06605809051058	418.4526835056723	235.85392924840747	411.94733718451715	345.07459517471244	336.75443090967235	291.0159957236817	598.1099466236917	537.4322313345631	293.4399602016424	319.5690087784323	619.3954249136489	135.3048626745337	174.38929716798918	214.95062750787525	394.5093887658608	341.0980167569838	323.8877456452739	184.36784441745397	157.69620898557807	334.8193260095099	198.68191557998625	208.58863995726566	401.17673830115854	0.7414504709190982
ENSDARG00000023587	0.17733463277677883	0.6719985134417946	-0.5158302638115139	17	48683769	48705993	-1	protein_coding	kcnk5a	potassium channel, subfamily K, member 5a [Source:ZFIN;Acc:ZDB-GENE-051113-112]	664	500	850	345	55	66	731	396	685	535	50	345	687	669	496	476	707	1003	302	863	959	654	646	981	754.3342197832535	403.91185666570686	845.8896196672841	473.73943776219477	50.47633706013081	63.684219025897924	738.6551835903172	433.7940272215786	904.523534310014	388.5900463066304	48.12786276783619	441.5112016429935	743.6355252592372	804.5961365888605	740.3854947493481	395.33993484747316	687.0549796216169	748.5239835995616	366.3097961452046	855.923448770779	659.3259417723203	706.1846347245164	458.3274197700463	764.183262666867	0.7354905611509035
ENSDARG00000043249	7.494777403838269e-5	0.004778927957501176	1.3416601358994988	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	192	487	131	99	173	259	138	428	41	86	51	130	105	59	79	45	68	164	79	41	80	56	95	42	218.12073825057934	393.4101483923985	130.36651785460498	135.94262127089067	158.7710238436842	249.9123140561752	139.4451646175975	468.84809002736273	54.13936482731471	62.4649420231219	49.09042002319291	166.36653974953379	113.6560846466083	70.95840367525078	117.92430259112602	37.374573672555236	66.08166706403104	122.39076102724636	95.82276124328199	40.66380231703585	55.00112131573058	60.468409089561035	67.40109114265387	32.717326230385744	0.7227591500371177
ENSDARG00000069381	0.6297060203504383	0.9313848768406084	0.20446798998212568	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	67	188	97	181	296	161	315	211	97	217	126	199	199	133	376	95	109	244	37	51	29	325	38	161	76.11504928535841	151.87085810630577	96.53093306791361	248.54156010132536	271.6544685417949	155.3508979268116	318.2987453227769	231.1377266256391	128.08581434754944	157.6150281281099	121.2822141749472	254.6687800781325	215.40534137785764	159.95707947132803	561.2599718261188	78.90187775317216	105.92502514675564	182.09357128443972	44.87901475951182	50.58180288216655	19.937906476952335	350.9327313233453	26.960436457061547	125.41641721647869	0.7103467798118314
ENSDARG00000040738	0.29340781872800925	0.787556123144549	0.4748079048142219	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	78	37	194	177	166	203	231	152	340	635	475	167	49	178	208	70	104	45	51	424	32	234	480	267	88.61154991429785	29.88947739326231	193.06186613582722	243.04892893886515	152.3467627633039	195.8772191251103	233.41907990336972	166.5067983274746	448.9605863728537	461.22369982188843	457.2146962944438	213.71701644747802	53.039506168417205	214.07789583380742	310.48423973359763	58.1382257128637	101.0660790391063	33.582830769671254	61.860263587435206	420.52322396154153	22.00044852629223	252.6715665528086	340.5528815628827	207.98871675030938	0.6988137727735038
ENSDARG00000097721	0.32841298121713614	0.8125540747335421	-0.4388266050176645	25	37331128	37337143	1	lincRNA	CU207301.3	NA	5	19	60	68	61	62	19	27	10	72	21	10	44	44	69	126	12	26	13	94	79	14	89	16	5.680227558608837	15.348650553296862	59.709855505925944	93.3747297618239	55.98284655759963	59.82456938796472	19.198971940104002	29.57686549238036	13.204723128613344	52.296230530985774	20.2137023624912	12.797426134579522	47.62731166143586	52.918131554424306	102.9971756808569	104.64880628315466	11.66147065835842	19.40341333358784	15.76830248307172	93.22920531222854	54.31360729928395	15.117102272390259	63.144180123117835	12.463743325861236	0.684513021288526
