Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000032010	0.7026130386326157	0.9495744559492704	0.13708259929859143	9	37320222	37339656	1	protein_coding	slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	186	49	187	160	304	251	249	287	392	597	500	199	37	220	206	219	219	53	250	440	335	299	691	373	211.30446518024874	39.583361953239276	186.09571632680252	219.70524649840917	278.99648120508664	242.19301478030877	251.60757963609984	314.3911257893764	517.6251466416431	433.6229114860904	481.2786276783619	254.6687800781325	40.05023935166197	264.5906577721215	307.4988143515438	181.88959187310215	212.82183951504115	39.55311179539059	303.2365862129177	436.3920248657506	230.31719550962183	322.85811281747766	490.25425241656654	290.56101628414007	0.8205719735199483
ENSDARG00000056498	0.08536422683364941	0.4995902937315974	0.6999255152369328	24	38109799	38113208	-1	protein_coding	crp2	C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826]	192	1351	626	365	131	499	193	186	244	590	238	881	73	226	82	237	287	139	590	235	211	160	408	1030	218.12073825057934	1091.36983671074	622.972825778494	501.2025935744959	120.22545736140248	481.4912923321677	195.02113602316172	203.75174005862024	322.1952443381656	428.53855574002233	229.08862677490026	1127.4532424564559	79.01803980192767	271.80676662045215	122.40244066420675	196.83942134212424	278.9035065790722	103.73363282187344	715.63834346248575	233.07301328057136	145.0654574702394	172.76688311303153	289.4699493284503	802.3534766023171	0.7967946860325136
ENSDARG00000045835	0.8988019902535392	0.9874917232641056	-0.091928133876319	4	5531583	5533803	1	protein_coding	si:dkey-14d8.6	si:dkey-14d8.6 [Source:ZFIN;Acc:ZDB-GENE-041210-124]	653	897	649	651	0	1038	1146	756	82	2128	755	34	806	631	711	77	581	185	660	142	2	2321	1887	932	741.8377191543141	724.6178708582781	645.8616037224323	893.9257216904023	0	1001.5790810436674	1158.0011496504835	828.1522337866501	108.27872965462942	1545.6441468046908	726.7307277943264	43.51124885757038	872.4457545253932	758.8941138827668	1061.318723320134	63.95204828415007	564.6095377088535	138.0627487197596	800.5445876021028	140.83560802485587	1.3750280328932645	2506.1995981584137	1338.7985156440825	726.013048731417	0.7616944558347073
ENSDARG00000040738	0.29340781872800925	0.787556123144549	0.4748079048142219	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	78	37	194	177	166	203	231	152	340	635	475	167	49	178	208	70	104	45	51	424	32	234	480	267	88.61154991429785	29.88947739326231	193.06186613582722	243.04892893886515	152.3467627633039	195.8772191251103	233.41907990336972	166.5067983274746	448.9605863728537	461.22369982188843	457.2146962944438	213.71701644747802	53.039506168417205	214.07789583380742	310.48423973359763	58.1382257128637	101.0660790391063	33.582830769671254	61.860263587435206	420.52322396154153	22.00044852629223	252.6715665528086	340.5528815628827	207.98871675030938	0.7609349917960193
ENSDARG00000058225	0.08439270942395544	0.4964769512738648	-2.1702481715893263	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	316	4	1	2	8	1	2	6	3	2	2	2	2	307	2	640	442	3	0	1	618	0	0	4	358.9903817040785	3.231294853325655	0.995164258432099	2.7463155812301143	7.342012663291754	0.9649124094833019	2.02094441474779	6.572636776084524	3.9614169385840032	1.4526730703051605	1.9251145107134475	2.5594852269159043	2.1648778027925393	369.22423607291506	2.985425382053823	531.5494922318967	429.5308359162018	2.2388553846447503	0	0.9918000565130696	424.88366216401874	0	0	3.115935831465309	0.7303969468675017
ENSDARG00000103457	0.7943550000997397	0.9680624678312586	0.2507879534808151	15	32798333	32818871	1	protein_coding	spartb	spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146]	1	131	2	81	1	7	5	218	2	144	0	84	3	1	1	4	5	174	92	1	7	97	145	138	1.1360455117217674	105.8249064464152	1.990328516864198	111.22578103981964	0.9177515829114693	6.754386866383114	5.052361036869475	238.80580286440437	2.640944625722669	104.59246106197155	0	107.49837953046799	3.2473167041888087	1.2026848080550978	1.4927126910269115	3.3221843264493542	4.858946107649341	129.85361230939552	111.59106372635371	0.9918000565130696	4.812598115126426	104.73992288727536	102.87534963878748	107.49978618555316	0.7290006241757536
ENSDARG00000009153	0.07649289039305786	0.477225502399614	-0.6808870590046926	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	194	95	70	77	375	127	179	132	165	72	158	51	172	193	337	196	96	359	338	198	31	398	96	309	220.39282927402286	76.7432527664843	69.66149809024694	105.73314987735941	344.15684359180096	122.54387600437934	180.8745251199272	144.59800907385954	217.87793162212017	52.296230530985774	152.08404634636236	65.26687328635556	186.17949104015835	232.1181679546339	503.04417687606923	162.78703199601836	93.29176526686736	267.91636102915515	409.9758645598647	196.37641118958777	21.3129345098456	429.75762174366594	68.11057631257654	240.70604298069512	0.7190191252354405
ENSDARG00000103285	0.513736990301574	0.8977757421143715	0.5952254258874446	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	87	191	6	1	1	144	126	5	106	177	89	1	2	0	1	121	4	3	4	87	207	1	140	184	98.83595951979376	154.29432924630004	5.970985550592594	1.3731577906150572	0.9177515829114693	138.94738696559548	127.31949812911076	5.47719731340377	139.97006516330146	128.5615667220067	85.66759572674842	1.2797426134579521	2.1648778027925393	0	1.4927126910269115	100.49607587509297	3.887156886119473	2.2388553846447503	4.851785379406683	86.28660491663706	142.31540140445287	1.0797930194564471	99.32792378917412	143.3330482474042	0.7127591465335975
ENSDARG00000096508	0.7500728883462304	0.9600619848136309	-0.1924726029285462	20	12203762	12208117	1	lincRNA	BX322618.1	NA	327	2013	34	31	693	595	347	567	308	39	40	455	132	417	568	496	193	1771	644	221	1345	36	61	834	371.48688233301795	1626.1491349361359	33.83558478669136	42.567891509066776	636.0018469576482	574.1228836425646	350.63385595874155	621.1141753399876	406.705472361291	28.32712487095063	38.50229021426895	582.2828891233682	142.88193498430758	501.5195649589758	847.8608085032857	411.9508564797199	187.55531975526458	1321.6709620686177	781.137446084476	219.1878124893884	924.7063521207205	38.87254870043209	43.27859536528301	649.672620860517	0.6543784262004925
ENSDARG00000101557	0.8939039884581733	0.986778282091189	-0.053803471472596315	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	189	544	125	241	767	307	108	567	90	840	884	509	112	123	514	897	175	521	130	166	627	634	1242	776	214.71260171541402	439.4561000522891	124.39553230401238	330.9310275382288	703.915464093097	296.2281097113737	109.13099839638065	621.1141753399876	118.8425081575201	610.1226895281674	850.9006137353439	651.3889902500977	121.23315695638219	147.93023139077704	767.2543231878326	744.9998352062677	170.06311376772695	388.8145517999717	157.6830248307172	164.63880938116955	431.07128831203846	684.5887743353874	881.180581043959	604.4915513042699	0.6507955345027183
