Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000055120	0.6286254329132963	0.9312387752125524	0.17090535392892034	17	32622931	32631514	1	protein_coding	ctsba	cathepsin Ba [Source:ZFIN;Acc:ZDB-GENE-040426-2650]	1300	490	1381	366	461	471	1424	1198	306	578	407	962	1342	307	247	496	435	1544	236	1282	1651	336	481	1477	1476.8591652382977	395.83361953239273	1374.3218408947287	502.57575136511093	423.08347972218735	454.47374486663523	1438.9124233004263	1312.3364762915432	404.06452773556833	419.8225173181914	391.76080293018657	1231.11239414655	1452.6330056737938	369.22423607291506	368.7000346836472	411.9508564797199	422.7283113654927	1152.2642379638316	286.2553373849943	1271.4876724497553	1135.0856411533898	362.8104545373662	341.2623667328054	1150.5593057685653	1.2488133489710345
ENSDARG00000091801	0.6254525526350889	0.9299416406870441	0.23616739131795741	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	357	236	319	412	39	172	182	246	110	243	31	269	152	185	20	377	172	217	121	359	634	15	30	469	405.56824768467095	190.64639634621363	317.4573984398396	565.7410097334036	35.7923117335473	165.96493443112794	183.90594174204887	269.4781078194655	145.2519544147468	176.499778042077	29.83927491605844	344.25076302018914	164.53071301223298	222.49668949019312	29.854253820538233	313.1158727678516	167.14774610313734	161.94387282263696	146.76650772705216	356.056220288192	435.88388642716484	16.196895291846705	21.28455509768017	365.3434762393075	1.0082026997108038
ENSDARG00000099099	0.3046221482170011	0.7953716128071336	0.4021819518040268	4	76838989	76891899	1	lincRNA	CABZ01015815.1	NA	230	325	211	26	286	263	46	208	153	224	178	29	177	114	121	46	273	28	131	31	178	153	212	199	261.2904676960065	262.5427068327095	209.9796585291729	35.70210255599149	262.4769527126802	253.77196369410842	46.481721539199164	227.85140823759684	202.03226386778417	162.69938387417798	171.33519145349683	37.11253579028062	191.59168554713972	137.10606811828117	180.6182356142563	38.205119754167576	265.29845747765404	20.89598359001767	158.89597117556886	30.74580175190516	122.37749492750055	165.2083319768364	150.41085602360653	155.01780761539914	1.0048158322289014
ENSDARG00000041433	0.05063881228519674	0.40091876749161104	0.8213735413154483	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	397	1738	678	1409	1202	522	1144	399	170	783	199	743	830	437	291	308	657	1108	171	276	44	584	164	764	451.0100681535416	1403.997613769997	674.7213672169631	1934.7793269766157	1103.137402659586	503.6842777502836	1155.9802052357359	437.08034560962085	224.48029318642685	568.7215070244703	191.54889381598804	950.8487617992586	898.4242881589037	525.5732611200777	434.37939308883125	255.80819313660027	638.4655185451235	826.8839220621279	207.4138249696357	273.73681559760723	30.25061672365182	630.599123362565	116.35556786731826	595.1437438098741	1.0047331896329155
ENSDARG00000094854	0.7888721572589563	0.9674129743123401	-0.06963942472495278	4	76608282	76633286	1	protein_coding	ms4a17a.9	membrane-spanning 4-domains, subfamily A, member 17A.9 [Source:ZFIN;Acc:ZDB-GENE-050320-79]	302	439	336	102	354	381	124	315	242	545	329	80	314	295	225	185	626	149	279	130	513	296	443	369	343.08574453997375	354.63461015249067	334.3751908331853	140.06209464273584	324.88406035066015	367.631628013138	125.29855371436297	345.06343074443754	319.5542997124429	395.85341165815623	316.6813370123621	102.37940907663618	339.88581503842863	354.7920183762539	335.8603554810551	153.65102509828264	608.3400526776976	111.1964841040226	338.41203021361616	128.93400734669905	352.69469043712235	319.6187337591083	314.3019302757438	287.44508045267474	0.9062284399544756
ENSDARG00000094990	0.11991637286188173	0.5763761629754477	0.45009993163872186	6	21053548	21066911	1	protein_coding	si:dkey-91f15.1	si:dkey-91f15.1 [Source:ZFIN;Acc:ZDB-GENE-060601-4]	258	159	170	190	147	124	400	120	130	598	197	169	361	98	161	111	279	119	78	148	100	151	142	219	293.09974202421597	128.44397041969478	169.17792393345684	260.89998021686085	134.90948268798599	119.64913877592944	404.188882949558	131.45273552169047	171.66140067197347	434.349248021243	189.62377930527458	216.27650167439393	390.7604434040533	117.86311118939959	240.32674325533276	92.19061505896958	271.12919280683326	88.80793025757511	94.60981489843032	146.7864083639343	68.75140164466323	163.0487459379235	100.74689412901947	170.59748677272566	0.8980087377378537
ENSDARG00000077504	0.6029477632855241	0.9237176868263666	-0.2459822004461744	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	77	235	105	44	36	39	114	168	206	13	18	33	304	175	48	114	205	98	63	130	110	31	34	65	87.47550440257609	189.83857263288223	104.49224713537039	60.41894278706252	33.039056984812895	37.631583969848776	115.19383164062403	184.03382973036668	272.01729644943487	9.442374956983542	17.326030596421027	42.231506244112424	329.06142602446596	210.46984140964213	71.65020916929176	94.68225330380659	199.216790413623	73.13594256506185	76.41561972565526	128.93400734669905	75.62654180912955	33.473583603149855	24.122495777370858	50.633957261311274	0.8894744899420151
ENSDARG00000089296	0.6524213095648674	0.9361137253100199	0.16005107116597786	4	76926059	76964360	1	protein_coding	si:dkey-240n22.6	si:dkey-240n22.6 [Source:ZFIN;Acc:ZDB-GENE-070705-411]	128	196	164	26	151	130	35	144	93	156	134	23	122	72	71	32	197	40	95	17	162	117	198	168	145.41382550038622	158.3334478129571	163.20693838286422	35.70210255599149	138.58048901963187	125.43861323282925	35.36652725808632	157.7432826260286	122.8039250961041	113.30849948380252	128.982672217801	29.4340801095329	132.05754597034488	86.59330617996704	105.98260106291072	26.577474611594834	191.44247664138405	29.851405128596674	115.22990276090873	16.860600960722184	111.37727066435443	126.3357832764043	140.47806364468912	130.86930492154298	0.8786499433006425
ENSDARG00000094809	0.9978103015913469	0.999688320465869	6.268458864416469e-4	4	76575585	76588333	1	protein_coding	ms4a17a.11	membrane-spanning 4-domains, subfamily A, member 17A.11 [Source:ZFIN;Acc:ZDB-GENE-050417-157]	555	858	701	206	760	682	296	568	528	957	708	249	622	553	424	305	1163	344	490	281	925	583	853	795	630.5052590055809	693.1127460383531	697.6101451609014	282.8705048667018	697.4912030127167	658.070263267612	299.0997733826729	622.2096148026683	697.2093811907846	695.1040641410193	681.4905367925604	318.6559107510301	673.2769966684797	665.0846988544691	632.9101809954105	253.31655489176327	1130.190864639237	256.7220841059314	594.3437089773187	278.6958158801726	635.9504652131349	629.5193303431087	605.1908499440394	619.2922465037302	0.8219364116649969
ENSDARG00000052917	0.12466370298171399	0.5868032174004317	-0.3687626071710618	17	45577326	45599190	1	protein_coding	si:ch211-202f3.3	si:ch211-202f3.3 [Source:ZFIN;Acc:ZDB-GENE-080917-19]	274	279	307	190	321	273	589	228	146	1325	226	219	455	350	473	526	414	510	289	502	504	667	450	392	311.27647021176426	225.38281601946443	305.5154273386544	260.89998021686085	294.59825811458165	263.4210877889414	595.1681301432241	249.76019749121193	192.78895767775484	962.3959090771688	217.53793971061958	280.26363234729155	492.50970013530264	420.93968281928426	706.0531028557292	436.8672389280901	402.3207377133655	380.6054153896076	350.54149366213284	497.88362836956094	346.5070642891027	720.2219439774502	319.2683264652025	305.3617114836003	0.8147563581333992
